"Time","Q"
2015-05-15,176.0630131
2015-05-16,178.0836665
2015-05-17,167.8957514
2015-05-18,165.9585713
2015-05-19,166.6429013
2015-05-20,165.3847132
2015-05-21,169.3149474
2015-05-22,168.740415
2015-05-23,168.3110187
2015-05-24,158.4952662
2015-05-25,160.8804406
2015-05-26,168.9522263
2015-05-27,165.5100645
2015-05-28,164.0510778
2015-05-29,167.2761656
2015-05-30,167.4239572
2015-05-31,162.368904
2015-06-01,167.0748333
2015-06-02,165.4691481
2015-06-03,165.4323035
2015-06-04,167.1032207
2015-06-05,168.6700495
2015-06-06,165.8020231
2015-06-07,155.9141014
2015-06-08,162.0932894
2015-06-09,172.6758602
2015-06-10,172.3559027
2015-06-11,173.05968
2015-06-12,166.600443
2015-06-13,168.6628602
2015-06-14,153.5818533
2015-06-15,159.7089876
2015-06-16,166.4063827
2015-06-17,165.7107218
2015-06-18,169.2116656
2015-06-19,170.790713
2015-06-20,164.9684125
2015-06-21,153.5347842
2015-06-22,161.3986042
2015-06-23,173.6347093
2015-06-24,172.0191074
2015-06-25,168.2766861
2015-06-26,168.5540757
2015-06-27,165.2613222
2015-06-28,153.2155095
2015-06-29,153.5868552
2015-06-30,161.6515999
2015-07-01,170.6272025
2015-07-02,166.866161
2015-07-03,166.2808206
2015-07-04,162.8743198
2015-07-05,155.8722559
2015-07-06,158.6591942
2015-07-07,162.1256207
2015-07-08,166.1498215
2015-07-09,169.8780743
2015-07-10,167.5512176
2015-07-11,167.4147637
2015-07-12,157.1991486
2015-07-13,159.8599663
2015-07-14,167.7578021
2015-07-15,169.9269327
2015-07-16,160.2565601
2015-07-17,161.7925279
2015-07-18,162.4763599
2015-07-19,151.4334532
2015-07-20,157.220331
2015-07-21,165.4861599
2015-07-22,163.9112074
2015-07-23,160.208699
2015-07-24,161.7333144
2015-07-25,158.5980651
2015-07-26,143.733796
2015-07-27,148.2900219
2015-07-28,139.1502416
2015-07-29,139.3919656
2015-07-30,149.0447818
2015-07-31,155.9525463
2015-08-01,153.3290858
2015-08-02,140.8814052
2015-08-03,148.6309901
2015-08-04,156.5548085
2015-08-05,156.9107644
2015-08-06,160.1334592
2015-08-07,154.5936016
2015-08-08,160.3030827
2015-08-09,150.0924334
2015-08-10,154.8123545
2015-08-11,157.3683151
2015-08-12,158.5452493
2015-08-13,157.4728109
2015-08-14,160.2545053
2015-08-15,159.8582506
2015-08-16,145.2286181
2015-08-17,157.5406024
2015-08-18,163.2378934
2015-08-19,159.3195047
2015-08-20,157.7896532
